copa,R1_filename,R2_filename,Expt
CoPA_20032_L3,mint/CoPA_20032_L3_R1.fastq.gz,mint/CoPA_20032_L3_R2.fastq.gz,Mint
CoPA_20017_L4,mint/CoPA_20017_L4_R1.fastq.gz,mint/CoPA_20017_L4_R2.fastq.gz,Mint
CoPA_20018_L4,mint/CoPA_20018_L4_R1.fastq.gz,mint/CoPA_20018_L4_R2.fastq.gz,Mint
CoPA_20019_L4,mint/CoPA_20019_L4_R1.fastq.gz,mint/CoPA_20019_L4_R2.fastq.gz,Mint
CoPA_20020_L4,mint/CoPA_20020_L4_R1.fastq.gz,mint/CoPA_20020_L4_R2.fastq.gz,Mint
CoPA_20021_L4,mint/CoPA_20021_L4_R1.fastq.gz,mint/CoPA_20021_L4_R2.fastq.gz,Mint
CoPA_20022_L4,mint/CoPA_20022_L4_R1.fastq.gz,mint/CoPA_20022_L4_R2.fastq.gz,Mint
CoPA_20023_L4,mint/CoPA_20023_L4_R1.fastq.gz,mint/CoPA_20023_L4_R2.fastq.gz,Mint
CoPA_20024_L4,mint/CoPA_20024_L4_R1.fastq.gz,mint/CoPA_20024_L4_R2.fastq.gz,Mint
CoPA_20025_L4,mint/CoPA_20025_L4_R1.fastq.gz,mint/CoPA_20025_L4_R2.fastq.gz,Mint
CoPA_20026_L4,mint/CoPA_20026_L4_R1.fastq.gz,mint/CoPA_20026_L4_R2.fastq.gz,Mint
CoPA_20027_L4,mint/CoPA_20027_L4_R1.fastq.gz,mint/CoPA_20027_L4_R2.fastq.gz,Mint
CoPA_20028_L4,mint/CoPA_20028_L4_R1.fastq.gz,mint/CoPA_20028_L4_R2.fastq.gz,Mint
CoPA_20029_L4,mint/CoPA_20029_L4_R1.fastq.gz,mint/CoPA_20029_L4_R2.fastq.gz,Mint
CoPA_20030_L4,mint/CoPA_20030_L4_R1.fastq.gz,mint/CoPA_20030_L4_R2.fastq.gz,Mint
CoPA_20031_L4,mint/CoPA_20031_L4_R1.fastq.gz,mint/CoPA_20031_L4_R2.fastq.gz,Mint
CoPA_20032_L4,mint/CoPA_20032_L4_R1.fastq.gz,mint/CoPA_20032_L4_R2.fastq.gz,Mint
CoPA_20033_L1,mint/CoPA_20033_L1_R1.fastq.gz,mint/CoPA_20033_L1_R2.fastq.gz,Mint
CoPA_20034_L1,mint/CoPA_20034_L1_R1.fastq.gz,mint/CoPA_20034_L1_R2.fastq.gz,Mint
CoPA_20035_L1,mint/CoPA_20035_L1_R1.fastq.gz,mint/CoPA_20035_L1_R2.fastq.gz,Mint
CoPA_20036_L1,mint/CoPA_20036_L1_R1.fastq.gz,mint/CoPA_20036_L1_R2.fastq.gz,Mint
CoPA_20037_L1,mint/CoPA_20037_L1_R1.fastq.gz,mint/CoPA_20037_L1_R2.fastq.gz,Mint
CoPA_20038_L1,mint/CoPA_20038_L1_R1.fastq.gz,mint/CoPA_20038_L1_R2.fastq.gz,Mint
CoPA_20039_L1,mint/CoPA_20039_L1_R1.fastq.gz,mint/CoPA_20039_L1_R2.fastq.gz,Mint
CoPA_20040_L1,mint/CoPA_20040_L1_R1.fastq.gz,mint/CoPA_20040_L1_R2.fastq.gz,Mint
CoPA_20041_L1,mint/CoPA_20041_L1_R1.fastq.gz,mint/CoPA_20041_L1_R2.fastq.gz,Mint
CoPA_20042_L1,mint/CoPA_20042_L1_R1.fastq.gz,mint/CoPA_20042_L1_R2.fastq.gz,Mint
CoPA_20043_L1,mint/CoPA_20043_L1_R1.fastq.gz,mint/CoPA_20043_L1_R2.fastq.gz,Mint
CoPA_20044_L1,mint/CoPA_20044_L1_R1.fastq.gz,mint/CoPA_20044_L1_R2.fastq.gz,Mint
CoPA_20045_L1,mint/CoPA_20045_L1_R1.fastq.gz,mint/CoPA_20045_L1_R2.fastq.gz,Mint
CoPA_20046_L1,mint/CoPA_20046_L1_R1.fastq.gz,mint/CoPA_20046_L1_R2.fastq.gz,Mint
CoPA_20033_L2,mint/CoPA_20033_L2_R1.fastq.gz,mint/CoPA_20033_L2_R2.fastq.gz,Mint
CoPA_20034_L2,mint/CoPA_20034_L2_R1.fastq.gz,mint/CoPA_20034_L2_R2.fastq.gz,Mint
CoPA_20035_L2,mint/CoPA_20035_L2_R1.fastq.gz,mint/CoPA_20035_L2_R2.fastq.gz,Mint
CoPA_20036_L2,mint/CoPA_20036_L2_R1.fastq.gz,mint/CoPA_20036_L2_R2.fastq.gz,Mint
CoPA_20037_L2,mint/CoPA_20037_L2_R1.fastq.gz,mint/CoPA_20037_L2_R2.fastq.gz,Mint
CoPA_20038_L2,mint/CoPA_20038_L2_R1.fastq.gz,mint/CoPA_20038_L2_R2.fastq.gz,Mint
CoPA_20039_L2,mint/CoPA_20039_L2_R1.fastq.gz,mint/CoPA_20039_L2_R2.fastq.gz,Mint
CoPA_20040_L2,mint/CoPA_20040_L2_R1.fastq.gz,mint/CoPA_20040_L2_R2.fastq.gz,Mint
CoPA_20041_L2,mint/CoPA_20041_L2_R1.fastq.gz,mint/CoPA_20041_L2_R2.fastq.gz,Mint
CoPA_20042_L2,mint/CoPA_20042_L2_R1.fastq.gz,mint/CoPA_20042_L2_R2.fastq.gz,Mint
CoPA_20043_L2,mint/CoPA_20043_L2_R1.fastq.gz,mint/CoPA_20043_L2_R2.fastq.gz,Mint
CoPA_20044_L2,mint/CoPA_20044_L2_R1.fastq.gz,mint/CoPA_20044_L2_R2.fastq.gz,Mint
CoPA_20045_L2,mint/CoPA_20045_L2_R1.fastq.gz,mint/CoPA_20045_L2_R2.fastq.gz,Mint
CoPA_20046_L2,mint/CoPA_20046_L2_R1.fastq.gz,mint/CoPA_20046_L2_R2.fastq.gz,Mint
CoPA_20033_L3,mint/CoPA_20033_L3_R1.fastq.gz,mint/CoPA_20033_L3_R2.fastq.gz,Mint
CoPA_20034_L3,mint/CoPA_20034_L3_R1.fastq.gz,mint/CoPA_20034_L3_R2.fastq.gz,Mint
CoPA_20035_L3,mint/CoPA_20035_L3_R1.fastq.gz,mint/CoPA_20035_L3_R2.fastq.gz,Mint
CoPA_20036_L3,mint/CoPA_20036_L3_R1.fastq.gz,mint/CoPA_20036_L3_R2.fastq.gz,Mint
CoPA_20037_L3,mint/CoPA_20037_L3_R1.fastq.gz,mint/CoPA_20037_L3_R2.fastq.gz,Mint
CoPA_20038_L3,mint/CoPA_20038_L3_R1.fastq.gz,mint/CoPA_20038_L3_R2.fastq.gz,Mint
CoPA_20039_L3,mint/CoPA_20039_L3_R1.fastq.gz,mint/CoPA_20039_L3_R2.fastq.gz,Mint
CoPA_20040_L3,mint/CoPA_20040_L3_R1.fastq.gz,mint/CoPA_20040_L3_R2.fastq.gz,Mint
CoPA_20041_L3,mint/CoPA_20041_L3_R1.fastq.gz,mint/CoPA_20041_L3_R2.fastq.gz,Mint
CoPA_20042_L3,mint/CoPA_20042_L3_R1.fastq.gz,mint/CoPA_20042_L3_R2.fastq.gz,Mint
CoPA_20043_L3,mint/CoPA_20043_L3_R1.fastq.gz,mint/CoPA_20043_L3_R2.fastq.gz,Mint
CoPA_20044_L3,mint/CoPA_20044_L3_R1.fastq.gz,mint/CoPA_20044_L3_R2.fastq.gz,Mint
CoPA_20045_L3,mint/CoPA_20045_L3_R1.fastq.gz,mint/CoPA_20045_L3_R2.fastq.gz,Mint
CoPA_20046_L3,mint/CoPA_20046_L3_R1.fastq.gz,mint/CoPA_20046_L3_R2.fastq.gz,Mint
CoPA_20033_L4,mint/CoPA_20033_L4_R1.fastq.gz,mint/CoPA_20033_L4_R2.fastq.gz,Mint
CoPA_20034_L4,mint/CoPA_20034_L4_R1.fastq.gz,mint/CoPA_20034_L4_R2.fastq.gz,Mint
CoPA_20035_L4,mint/CoPA_20035_L4_R1.fastq.gz,mint/CoPA_20035_L4_R2.fastq.gz,Mint
CoPA_20036_L4,mint/CoPA_20036_L4_R1.fastq.gz,mint/CoPA_20036_L4_R2.fastq.gz,Mint
CoPA_20037_L4,mint/CoPA_20037_L4_R1.fastq.gz,mint/CoPA_20037_L4_R2.fastq.gz,Mint
CoPA_20038_L4,mint/CoPA_20038_L4_R1.fastq.gz,mint/CoPA_20038_L4_R2.fastq.gz,Mint
CoPA_20039_L4,mint/CoPA_20039_L4_R1.fastq.gz,mint/CoPA_20039_L4_R2.fastq.gz,Mint
CoPA_20040_L4,mint/CoPA_20040_L4_R1.fastq.gz,mint/CoPA_20040_L4_R2.fastq.gz,Mint
CoPA_20041_L4,mint/CoPA_20041_L4_R1.fastq.gz,mint/CoPA_20041_L4_R2.fastq.gz,Mint
CoPA_20042_L4,mint/CoPA_20042_L4_R1.fastq.gz,mint/CoPA_20042_L4_R2.fastq.gz,Mint
CoPA_20043_L4,mint/CoPA_20043_L4_R1.fastq.gz,mint/CoPA_20043_L4_R2.fastq.gz,Mint
CoPA_20044_L4,mint/CoPA_20044_L4_R1.fastq.gz,mint/CoPA_20044_L4_R2.fastq.gz,Mint
CoPA_20045_L4,mint/CoPA_20045_L4_R1.fastq.gz,mint/CoPA_20045_L4_R2.fastq.gz,Mint
CoPA_20046_L4,mint/CoPA_20046_L4_R1.fastq.gz,mint/CoPA_20046_L4_R2.fastq.gz,Mint
CoPA_20063_L1,mint/CoPA_20063_L1_R1.fastq.gz,mint/CoPA_20063_L1_R2.fastq.gz,Mint
CoPA_20064_L1,mint/CoPA_20064_L1_R1.fastq.gz,mint/CoPA_20064_L1_R2.fastq.gz,Mint
CoPA_20065_L1,mint/CoPA_20065_L1_R1.fastq.gz,mint/CoPA_20065_L1_R2.fastq.gz,Mint
CoPA_20066_L1,mint/CoPA_20066_L1_R1.fastq.gz,mint/CoPA_20066_L1_R2.fastq.gz,Mint
CoPA_20067_L1,mint/CoPA_20067_L1_R1.fastq.gz,mint/CoPA_20067_L1_R2.fastq.gz,Mint
CoPA_20068_L1,mint/CoPA_20068_L1_R1.fastq.gz,mint/CoPA_20068_L1_R2.fastq.gz,Mint
CoPA_20069_L1,mint/CoPA_20069_L1_R1.fastq.gz,mint/CoPA_20069_L1_R2.fastq.gz,Mint
CoPA_20070_L1,mint/CoPA_20070_L1_R1.fastq.gz,mint/CoPA_20070_L1_R2.fastq.gz,Mint
CoPA_20071_L1,mint/CoPA_20071_L1_R1.fastq.gz,mint/CoPA_20071_L1_R2.fastq.gz,Mint
CoPA_20072_L1,mint/CoPA_20072_L1_R1.fastq.gz,mint/CoPA_20072_L1_R2.fastq.gz,Mint
CoPA_20073_L1,mint/CoPA_20073_L1_R1.fastq.gz,mint/CoPA_20073_L1_R2.fastq.gz,Mint
CoPA_20074_L1,mint/CoPA_20074_L1_R1.fastq.gz,mint/CoPA_20074_L1_R2.fastq.gz,Mint
CoPA_20075_L1,mint/CoPA_20075_L1_R1.fastq.gz,mint/CoPA_20075_L1_R2.fastq.gz,Mint
CoPA_20076_L1,mint/CoPA_20076_L1_R1.fastq.gz,mint/CoPA_20076_L1_R2.fastq.gz,Mint
CoPA_20077_L1,mint/CoPA_20077_L1_R1.fastq.gz,mint/CoPA_20077_L1_R2.fastq.gz,Mint
CoPA_20078_L1,mint/CoPA_20078_L1_R1.fastq.gz,mint/CoPA_20078_L1_R2.fastq.gz,Mint
CoPA_20063_L2,mint/CoPA_20063_L2_R1.fastq.gz,mint/CoPA_20063_L2_R2.fastq.gz,Mint
CoPA_20064_L2,mint/CoPA_20064_L2_R1.fastq.gz,mint/CoPA_20064_L2_R2.fastq.gz,Mint
CoPA_20065_L2,mint/CoPA_20065_L2_R1.fastq.gz,mint/CoPA_20065_L2_R2.fastq.gz,Mint
CoPA_20066_L2,mint/CoPA_20066_L2_R1.fastq.gz,mint/CoPA_20066_L2_R2.fastq.gz,Mint
CoPA_20067_L2,mint/CoPA_20067_L2_R1.fastq.gz,mint/CoPA_20067_L2_R2.fastq.gz,Mint
CoPA_20068_L2,mint/CoPA_20068_L2_R1.fastq.gz,mint/CoPA_20068_L2_R2.fastq.gz,Mint
CoPA_20069_L2,mint/CoPA_20069_L2_R1.fastq.gz,mint/CoPA_20069_L2_R2.fastq.gz,Mint
CoPA_20070_L2,mint/CoPA_20070_L2_R1.fastq.gz,mint/CoPA_20070_L2_R2.fastq.gz,Mint
CoPA_20071_L2,mint/CoPA_20071_L2_R1.fastq.gz,mint/CoPA_20071_L2_R2.fastq.gz,Mint
CoPA_20072_L2,mint/CoPA_20072_L2_R1.fastq.gz,mint/CoPA_20072_L2_R2.fastq.gz,Mint
CoPA_20073_L2,mint/CoPA_20073_L2_R1.fastq.gz,mint/CoPA_20073_L2_R2.fastq.gz,Mint
CoPA_20074_L2,mint/CoPA_20074_L2_R1.fastq.gz,mint/CoPA_20074_L2_R2.fastq.gz,Mint
CoPA_20075_L2,mint/CoPA_20075_L2_R1.fastq.gz,mint/CoPA_20075_L2_R2.fastq.gz,Mint
CoPA_20076_L2,mint/CoPA_20076_L2_R1.fastq.gz,mint/CoPA_20076_L2_R2.fastq.gz,Mint
CoPA_20077_L2,mint/CoPA_20077_L2_R1.fastq.gz,mint/CoPA_20077_L2_R2.fastq.gz,Mint
CoPA_20078_L2,mint/CoPA_20078_L2_R1.fastq.gz,mint/CoPA_20078_L2_R2.fastq.gz,Mint
CoPA_20063_L3,mint/CoPA_20063_L3_R1.fastq.gz,mint/CoPA_20063_L3_R2.fastq.gz,Mint
CoPA_20064_L3,mint/CoPA_20064_L3_R1.fastq.gz,mint/CoPA_20064_L3_R2.fastq.gz,Mint
CoPA_20065_L3,mint/CoPA_20065_L3_R1.fastq.gz,mint/CoPA_20065_L3_R2.fastq.gz,Mint
CoPA_20066_L3,mint/CoPA_20066_L3_R1.fastq.gz,mint/CoPA_20066_L3_R2.fastq.gz,Mint
CoPA_20067_L3,mint/CoPA_20067_L3_R1.fastq.gz,mint/CoPA_20067_L3_R2.fastq.gz,Mint
CoPA_20068_L3,mint/CoPA_20068_L3_R1.fastq.gz,mint/CoPA_20068_L3_R2.fastq.gz,Mint
CoPA_20069_L3,mint/CoPA_20069_L3_R1.fastq.gz,mint/CoPA_20069_L3_R2.fastq.gz,Mint
CoPA_20070_L3,mint/CoPA_20070_L3_R1.fastq.gz,mint/CoPA_20070_L3_R2.fastq.gz,Mint
CoPA_20071_L3,mint/CoPA_20071_L3_R1.fastq.gz,mint/CoPA_20071_L3_R2.fastq.gz,Mint
CoPA_20072_L3,mint/CoPA_20072_L3_R1.fastq.gz,mint/CoPA_20072_L3_R2.fastq.gz,Mint
CoPA_20073_L3,mint/CoPA_20073_L3_R1.fastq.gz,mint/CoPA_20073_L3_R2.fastq.gz,Mint
CoPA_20074_L3,mint/CoPA_20074_L3_R1.fastq.gz,mint/CoPA_20074_L3_R2.fastq.gz,Mint
CoPA_20075_L3,mint/CoPA_20075_L3_R1.fastq.gz,mint/CoPA_20075_L3_R2.fastq.gz,Mint
CoPA_20076_L3,mint/CoPA_20076_L3_R1.fastq.gz,mint/CoPA_20076_L3_R2.fastq.gz,Mint
CoPA_20077_L3,mint/CoPA_20077_L3_R1.fastq.gz,mint/CoPA_20077_L3_R2.fastq.gz,Mint
CoPA_20078_L3,mint/CoPA_20078_L3_R1.fastq.gz,mint/CoPA_20078_L3_R2.fastq.gz,Mint
CoPA_20063_L4,mint/CoPA_20063_L4_R1.fastq.gz,mint/CoPA_20063_L4_R2.fastq.gz,Mint
CoPA_20064_L4,mint/CoPA_20064_L4_R1.fastq.gz,mint/CoPA_20064_L4_R2.fastq.gz,Mint
CoPA_20065_L4,mint/CoPA_20065_L4_R1.fastq.gz,mint/CoPA_20065_L4_R2.fastq.gz,Mint
CoPA_20066_L4,mint/CoPA_20066_L4_R1.fastq.gz,mint/CoPA_20066_L4_R2.fastq.gz,Mint
CoPA_20067_L4,mint/CoPA_20067_L4_R1.fastq.gz,mint/CoPA_20067_L4_R2.fastq.gz,Mint
CoPA_20068_L4,mint/CoPA_20068_L4_R1.fastq.gz,mint/CoPA_20068_L4_R2.fastq.gz,Mint
CoPA_20069_L4,mint/CoPA_20069_L4_R1.fastq.gz,mint/CoPA_20069_L4_R2.fastq.gz,Mint
CoPA_20070_L4,mint/CoPA_20070_L4_R1.fastq.gz,mint/CoPA_20070_L4_R2.fastq.gz,Mint
CoPA_20071_L4,mint/CoPA_20071_L4_R1.fastq.gz,mint/CoPA_20071_L4_R2.fastq.gz,Mint
CoPA_20072_L4,mint/CoPA_20072_L4_R1.fastq.gz,mint/CoPA_20072_L4_R2.fastq.gz,Mint
CoPA_20073_L4,mint/CoPA_20073_L4_R1.fastq.gz,mint/CoPA_20073_L4_R2.fastq.gz,Mint
CoPA_20074_L4,mint/CoPA_20074_L4_R1.fastq.gz,mint/CoPA_20074_L4_R2.fastq.gz,Mint
CoPA_20075_L4,mint/CoPA_20075_L4_R1.fastq.gz,mint/CoPA_20075_L4_R2.fastq.gz,Mint
CoPA_20076_L4,mint/CoPA_20076_L4_R1.fastq.gz,mint/CoPA_20076_L4_R2.fastq.gz,Mint
CoPA_20077_L4,mint/CoPA_20077_L4_R1.fastq.gz,mint/CoPA_20077_L4_R2.fastq.gz,Mint
CoPA_20078_L4,mint/CoPA_20078_L4_R1.fastq.gz,mint/CoPA_20078_L4_R2.fastq.gz,Mint
CoPA_20047_L1,mint/CoPA_20047_L1_R1.fastq.gz,mint/CoPA_20047_L1_R2.fastq.gz,Mint
CoPA_20048_L1,mint/CoPA_20048_L1_R1.fastq.gz,mint/CoPA_20048_L1_R2.fastq.gz,Mint
CoPA_20049_L1,mint/CoPA_20049_L1_R1.fastq.gz,mint/CoPA_20049_L1_R2.fastq.gz,Mint
CoPA_20050_L1,mint/CoPA_20050_L1_R1.fastq.gz,mint/CoPA_20050_L1_R2.fastq.gz,Mint
CoPA_20051_L1,mint/CoPA_20051_L1_R1.fastq.gz,mint/CoPA_20051_L1_R2.fastq.gz,Mint
CoPA_20052_L1,mint/CoPA_20052_L1_R1.fastq.gz,mint/CoPA_20052_L1_R2.fastq.gz,Mint
CoPA_20053_L1,mint/CoPA_20053_L1_R1.fastq.gz,mint/CoPA_20053_L1_R2.fastq.gz,Mint
CoPA_20054_L1,mint/CoPA_20054_L1_R1.fastq.gz,mint/CoPA_20054_L1_R2.fastq.gz,Mint
CoPA_20055_L1,mint/CoPA_20055_L1_R1.fastq.gz,mint/CoPA_20055_L1_R2.fastq.gz,Mint
CoPA_20056_L1,mint/CoPA_20056_L1_R1.fastq.gz,mint/CoPA_20056_L1_R2.fastq.gz,Mint
CoPA_20057_L1,mint/CoPA_20057_L1_R1.fastq.gz,mint/CoPA_20057_L1_R2.fastq.gz,Mint
CoPA_20058_L1,mint/CoPA_20058_L1_R1.fastq.gz,mint/CoPA_20058_L1_R2.fastq.gz,Mint
CoPA_20059_L1,mint/CoPA_20059_L1_R1.fastq.gz,mint/CoPA_20059_L1_R2.fastq.gz,Mint
CoPA_20060_L1,mint/CoPA_20060_L1_R1.fastq.gz,mint/CoPA_20060_L1_R2.fastq.gz,Mint
CoPA_20061_L1,mint/CoPA_20061_L1_R1.fastq.gz,mint/CoPA_20061_L1_R2.fastq.gz,Mint
CoPA_20062_L1,mint/CoPA_20062_L1_R1.fastq.gz,mint/CoPA_20062_L1_R2.fastq.gz,Mint
CoPA_20047_L2,mint/CoPA_20047_L2_R1.fastq.gz,mint/CoPA_20047_L2_R2.fastq.gz,Mint
CoPA_20048_L2,mint/CoPA_20048_L2_R1.fastq.gz,mint/CoPA_20048_L2_R2.fastq.gz,Mint
CoPA_20049_L2,mint/CoPA_20049_L2_R1.fastq.gz,mint/CoPA_20049_L2_R2.fastq.gz,Mint
CoPA_20050_L2,mint/CoPA_20050_L2_R1.fastq.gz,mint/CoPA_20050_L2_R2.fastq.gz,Mint
CoPA_20051_L2,mint/CoPA_20051_L2_R1.fastq.gz,mint/CoPA_20051_L2_R2.fastq.gz,Mint
CoPA_20052_L2,mint/CoPA_20052_L2_R1.fastq.gz,mint/CoPA_20052_L2_R2.fastq.gz,Mint
CoPA_20053_L2,mint/CoPA_20053_L2_R1.fastq.gz,mint/CoPA_20053_L2_R2.fastq.gz,Mint
CoPA_20054_L2,mint/CoPA_20054_L2_R1.fastq.gz,mint/CoPA_20054_L2_R2.fastq.gz,Mint
CoPA_20055_L2,mint/CoPA_20055_L2_R1.fastq.gz,mint/CoPA_20055_L2_R2.fastq.gz,Mint
CoPA_20056_L2,mint/CoPA_20056_L2_R1.fastq.gz,mint/CoPA_20056_L2_R2.fastq.gz,Mint
CoPA_20057_L2,mint/CoPA_20057_L2_R1.fastq.gz,mint/CoPA_20057_L2_R2.fastq.gz,Mint
CoPA_20058_L2,mint/CoPA_20058_L2_R1.fastq.gz,mint/CoPA_20058_L2_R2.fastq.gz,Mint
CoPA_20059_L2,mint/CoPA_20059_L2_R1.fastq.gz,mint/CoPA_20059_L2_R2.fastq.gz,Mint
CoPA_20060_L2,mint/CoPA_20060_L2_R1.fastq.gz,mint/CoPA_20060_L2_R2.fastq.gz,Mint
CoPA_20061_L2,mint/CoPA_20061_L2_R1.fastq.gz,mint/CoPA_20061_L2_R2.fastq.gz,Mint
CoPA_20062_L2,mint/CoPA_20062_L2_R1.fastq.gz,mint/CoPA_20062_L2_R2.fastq.gz,Mint
CoPA_20047_L3,mint/CoPA_20047_L3_R1.fastq.gz,mint/CoPA_20047_L3_R2.fastq.gz,Mint
CoPA_20048_L3,mint/CoPA_20048_L3_R1.fastq.gz,mint/CoPA_20048_L3_R2.fastq.gz,Mint
CoPA_20049_L3,mint/CoPA_20049_L3_R1.fastq.gz,mint/CoPA_20049_L3_R2.fastq.gz,Mint
CoPA_20050_L3,mint/CoPA_20050_L3_R1.fastq.gz,mint/CoPA_20050_L3_R2.fastq.gz,Mint
CoPA_20051_L3,mint/CoPA_20051_L3_R1.fastq.gz,mint/CoPA_20051_L3_R2.fastq.gz,Mint
CoPA_20052_L3,mint/CoPA_20052_L3_R1.fastq.gz,mint/CoPA_20052_L3_R2.fastq.gz,Mint
CoPA_20053_L3,mint/CoPA_20053_L3_R1.fastq.gz,mint/CoPA_20053_L3_R2.fastq.gz,Mint
CoPA_20054_L3,mint/CoPA_20054_L3_R1.fastq.gz,mint/CoPA_20054_L3_R2.fastq.gz,Mint
CoPA_20055_L3,mint/CoPA_20055_L3_R1.fastq.gz,mint/CoPA_20055_L3_R2.fastq.gz,Mint
CoPA_20056_L3,mint/CoPA_20056_L3_R1.fastq.gz,mint/CoPA_20056_L3_R2.fastq.gz,Mint
CoPA_20057_L3,mint/CoPA_20057_L3_R1.fastq.gz,mint/CoPA_20057_L3_R2.fastq.gz,Mint
CoPA_20058_L3,mint/CoPA_20058_L3_R1.fastq.gz,mint/CoPA_20058_L3_R2.fastq.gz,Mint
CoPA_20059_L3,mint/CoPA_20059_L3_R1.fastq.gz,mint/CoPA_20059_L3_R2.fastq.gz,Mint
CoPA_20060_L3,mint/CoPA_20060_L3_R1.fastq.gz,mint/CoPA_20060_L3_R2.fastq.gz,Mint
CoPA_20061_L3,mint/CoPA_20061_L3_R1.fastq.gz,mint/CoPA_20061_L3_R2.fastq.gz,Mint
CoPA_20062_L3,mint/CoPA_20062_L3_R1.fastq.gz,mint/CoPA_20062_L3_R2.fastq.gz,Mint
CoPA_20047_L4,mint/CoPA_20047_L4_R1.fastq.gz,mint/CoPA_20047_L4_R2.fastq.gz,Mint
CoPA_20048_L4,mint/CoPA_20048_L4_R1.fastq.gz,mint/CoPA_20048_L4_R2.fastq.gz,Mint
CoPA_20049_L4,mint/CoPA_20049_L4_R1.fastq.gz,mint/CoPA_20049_L4_R2.fastq.gz,Mint
CoPA_20050_L4,mint/CoPA_20050_L4_R1.fastq.gz,mint/CoPA_20050_L4_R2.fastq.gz,Mint
CoPA_20051_L4,mint/CoPA_20051_L4_R1.fastq.gz,mint/CoPA_20051_L4_R2.fastq.gz,Mint
CoPA_20052_L4,mint/CoPA_20052_L4_R1.fastq.gz,mint/CoPA_20052_L4_R2.fastq.gz,Mint
CoPA_20053_L4,mint/CoPA_20053_L4_R1.fastq.gz,mint/CoPA_20053_L4_R2.fastq.gz,Mint
CoPA_20054_L4,mint/CoPA_20054_L4_R1.fastq.gz,mint/CoPA_20054_L4_R2.fastq.gz,Mint
CoPA_20055_L4,mint/CoPA_20055_L4_R1.fastq.gz,mint/CoPA_20055_L4_R2.fastq.gz,Mint
CoPA_20056_L4,mint/CoPA_20056_L4_R1.fastq.gz,mint/CoPA_20056_L4_R2.fastq.gz,Mint
CoPA_20057_L4,mint/CoPA_20057_L4_R1.fastq.gz,mint/CoPA_20057_L4_R2.fastq.gz,Mint
CoPA_20058_L4,mint/CoPA_20058_L4_R1.fastq.gz,mint/CoPA_20058_L4_R2.fastq.gz,Mint
CoPA_20059_L4,mint/CoPA_20059_L4_R1.fastq.gz,mint/CoPA_20059_L4_R2.fastq.gz,Mint
CoPA_20060_L4,mint/CoPA_20060_L4_R1.fastq.gz,mint/CoPA_20060_L4_R2.fastq.gz,Mint
CoPA_20061_L4,mint/CoPA_20061_L4_R1.fastq.gz,mint/CoPA_20061_L4_R2.fastq.gz,Mint
CoPA_20062_L4,mint/CoPA_20062_L4_R1.fastq.gz,mint/CoPA_20062_L4_R2.fastq.gz,Mint
CoPA_20085_L1,mint/CoPA_20085_L1_R1.fastq.gz,mint/CoPA_20085_L1_R2.fastq.gz,Mint
CoPA_20086_L1,mint/CoPA_20086_L1_R1.fastq.gz,mint/CoPA_20086_L1_R2.fastq.gz,Mint
CoPA_20087_L1,mint/CoPA_20087_L1_R1.fastq.gz,mint/CoPA_20087_L1_R2.fastq.gz,Mint
CoPA_20088_L1,mint/CoPA_20088_L1_R1.fastq.gz,mint/CoPA_20088_L1_R2.fastq.gz,Mint
CoPA_20089_L1,mint/CoPA_20089_L1_R1.fastq.gz,mint/CoPA_20089_L1_R2.fastq.gz,Mint
CoPA_20090_L1,mint/CoPA_20090_L1_R1.fastq.gz,mint/CoPA_20090_L1_R2.fastq.gz,Mint
CoPA_20091_L1,mint/CoPA_20091_L1_R1.fastq.gz,mint/CoPA_20091_L1_R2.fastq.gz,Mint
CoPA_20092_L1,mint/CoPA_20092_L1_R1.fastq.gz,mint/CoPA_20092_L1_R2.fastq.gz,Mint
CoPA_20093_L1,mint/CoPA_20093_L1_R1.fastq.gz,mint/CoPA_20093_L1_R2.fastq.gz,Mint
CoPA_20094_L1,mint/CoPA_20094_L1_R1.fastq.gz,mint/CoPA_20094_L1_R2.fastq.gz,Mint
CoPA_20095_L1,mint/CoPA_20095_L1_R1.fastq.gz,mint/CoPA_20095_L1_R2.fastq.gz,Mint
CoPA_20096_L1,mint/CoPA_20096_L1_R1.fastq.gz,mint/CoPA_20096_L1_R2.fastq.gz,Mint
CoPA_20097_L1,mint/CoPA_20097_L1_R1.fastq.gz,mint/CoPA_20097_L1_R2.fastq.gz,Mint
CoPA_20098_L1,mint/CoPA_20098_L1_R1.fastq.gz,mint/CoPA_20098_L1_R2.fastq.gz,Mint
CoPA_20099_L1,mint/CoPA_20099_L1_R1.fastq.gz,mint/CoPA_20099_L1_R2.fastq.gz,Mint
CoPA_20100_L1,mint/CoPA_20100_L1_R1.fastq.gz,mint/CoPA_20100_L1_R2.fastq.gz,Mint
CoPA_20101_L1,mint/CoPA_20101_L1_R1.fastq.gz,mint/CoPA_20101_L1_R2.fastq.gz,Mint
CoPA_20102_L1,mint/CoPA_20102_L1_R1.fastq.gz,mint/CoPA_20102_L1_R2.fastq.gz,Mint
CoPA_20103_L1,mint/CoPA_20103_L1_R1.fastq.gz,mint/CoPA_20103_L1_R2.fastq.gz,Mint
CoPA_20104_L1,mint/CoPA_20104_L1_R1.fastq.gz,mint/CoPA_20104_L1_R2.fastq.gz,Mint
